aX,aY,aZ,gX,gY,gZ
-16.880,-1.310,-3.680,-55.813,176.187,-40.688
-18.030,0.870,-4.850,-56.875,163.937,-10.063
-18.790,2.780,-4.200,-40.250,129.000,1.875
-17.010,1.520,-3.350,-30.875,78.063,-1.062
-17.010,1.520,-3.350,-30.875,78.063,-1.062
-16.830,-0.030,-3.350,-51.188,28.187,-0.187
-16.830,-0.030,-3.350,-61.875,-17.500,7.812
-15.920,-1.860,-3.410,-61.875,-17.500,7.812
-13.210,-6.590,-2.440,-53.375,-64.938,10.813
-12.000,-7.940,-2.000,-41.438,-108.188,20.125
-12.000,-7.940,-2.000,-29.875,-144.875,36.000
-9.780,-8.740,-1.390,-29.875,-144.875,36.000
-7.320,-9.040,0.180,-4.875,-176.000,52.688
-7.320,-9.040,0.180,-4.875,-176.000,52.688
-3.620,-4.370,2.180,11.000,-196.312,69.500
-1.490,-2.770,2.140,16.250,-190.312,80.875
-1.490,-2.770,2.140,16.250,-190.312,80.875
-0.740,-1.030,1.250,24.250,-169.562,91.688
-1.750,3.650,-3.330,15.438,-143.750,99.125
-1.750,3.650,-3.330,-20.250,-124.188,95.250
-3.180,4.760,-6.730,-20.250,-124.188,95.250
-3.280,5.020,-8.530,-54.375,-124.250,76.125
-3.280,5.020,-8.530,-54.375,-124.250,76.125
-2.340,3.710,-8.420,-68.563,-145.187,41.688
-2.270,-1.560,-6.510,-55.125,-176.250,7.500
0.330,-4.210,-5.250,-22.125,-207.375,-31.437
0.330,-4.210,-5.250,-22.125,-207.375,-31.437
4.740,-6.510,-1.860,34.625,-243.937,-54.875
5.700,-6.740,3.120,93.063,-270.250,-35.563
5.700,-6.740,3.120,93.063,-270.250,-35.563
9.310,-1.140,5.000,95.125,-222.812,4.437
9.310,-1.140,5.000,67.375,-134.562,46.375
9.550,0.300,3.240,67.375,-134.562,46.375
7.030,1.690,-1.720,44.563,-52.188,75.750
3.600,2.600,-7.020,8.500,8.125,99.938
3.600,2.600,-7.020,8.500,8.125,99.938
3.500,2.410,-12.090,-21.750,14.000,106.313
3.500,2.410,-12.090,-24.812,-19.812,88.250
4.100,1.170,-11.910,-24.812,-19.812,88.250
5.550,-0.370,-9.750,-11.625,-59.250,60.375
5.550,-0.370,-9.750,0.125,-93.250,35.750
7.200,-1.320,-6.990,0.125,-93.250,35.750
10.310,-1.300,-0.380,17.500,-124.313,27.437
10.310,-1.300,-0.380,17.500,-124.313,27.437
10.440,-1.760,1.730,24.312,-128.312,35.563
10.440,-1.760,1.730,8.063,-98.438,65.563
10.490,-2.920,2.510,8.063,-98.438,65.563
9.040,-1.030,1.780,-12.875,-59.813,100.063
8.360,-0.400,0.200,-32.375,-23.562,130.187
8.360,-0.400,0.200,-26.625,-5.750,138.437
6.590,-0.660,-2.360,-26.625,-5.750,138.437
4.930,-0.840,-5.660,-2.875,-0.937,126.875
4.930,-0.840,-5.660,-2.875,-0.937,126.875
4.740,-0.280,-8.100,21.500,-12.500,103.250
6.190,0.550,-5.530,48.375,-54.063,69.000
6.190,0.550,-5.530,48.375,-54.063,69.000
7.870,1.470,-1.780,78.750,-122.000,34.125
7.870,1.470,-1.780,84.750,-141.937,17.062
8.970,1.950,0.760,84.750,-141.937,17.062
8.360,-0.760,1.570,53.688,-106.875,12.375
8.360,-0.760,1.570,17.125,-74.000,7.312
7.000,-1.770,1.140,17.125,-74.000,7.312
6.390,-1.780,0.710,-10.000,-46.938,21.250
6.600,-1.300,0.540,-21.312,-27.250,42.250
6.600,-1.300,0.540,-21.312,-27.250,42.250
7.120,0.590,-0.160,-14.688,-12.375,54.625
7.120,0.590,-0.160,-14.688,-12.375,54.625
7.090,0.460,-1.210,-9.250,8.250,64.250
7.090,0.460,-1.210,-2.563,23.937,61.500
7.160,0.170,-2.020,-2.563,23.937,61.500
6.910,0.210,-2.420,18.937,4.187,43.313
9.320,3.260,-0.320,36.313,-27.500,20.875
9.320,3.260,-0.320,36.313,-27.500,20.875
8.920,3.940,0.410,45.813,-48.063,1.625
8.650,2.940,0.580,39.250,-34.500,-18.562
8.650,2.940,0.580,39.250,-34.500,-18.562
6.400,0.170,0.530,27.312,-34.500,-43.875
5.600,-1.270,0.220,16.437,-34.063,-55.875
5.280,-2.480,-0.260,5.625,-14.188,-50.750
5.280,-2.480,-0.260,-2.813,7.687,-35.875
4.900,-3.160,-0.890,-2.813,7.687,-35.875
5.160,-2.350,-1.450,-1.125,24.000,-21.125
5.160,-2.350,-1.450,-1.125,24.000,-21.125
5.610,-0.770,-1.510,5.062,31.562,-9.375
5.840,1.040,-1.840,4.125,42.438,-3.563
7.000,2.910,-1.390,14.375,45.188,-13.750
7.000,2.910,-1.390,14.375,45.188,-13.750
8.500,3.370,-1.600,19.562,45.500,-39.125
8.500,3.370,-1.600,19.562,45.500,-39.125
7.540,2.660,-1.490,18.625,48.875,-69.813
6.600,1.200,-1.400,15.938,51.250,-99.313
6.600,1.200,-1.400,15.938,51.250,-99.313
6.180,-0.540,-1.410,4.812,54.625,-113.500
4.090,-2.210,-2.050,-6.062,60.938,-107.500
4.090,-2.210,-2.050,-12.875,62.063,-91.125
3.520,-1.970,-2.810,-12.875,62.063,-91.125
3.840,-1.340,-2.320,-7.437,56.563,-63.313
3.840,-1.340,-2.320,2.000,42.563,-23.937
4.410,-0.940,-1.620,2.000,42.563,-23.937
2.010,-0.480,-3.540,3.750,40.688,-4.437
1.490,0.960,-5.290,6.000,67.688,-7.437
1.490,0.960,-5.290,3.188,62.563,-21.187
3.020,4.140,-4.470,3.188,62.563,-21.187
4.630,6.550,-2.980,-26.500,43.125,-40.750
4.630,6.550,-2.980,-26.500,43.125,-40.750
4.410,3.820,-2.910,-37.125,44.625,-70.188
2.240,1.080,-3.890,-24.312,46.563,-104.500
1.350,-1.350,-3.640,-16.312,45.063,-127.813
1.350,-1.350,-3.640,-16.312,45.063,-127.813
0.350,-4.020,-2.680,-9.750,41.875,-126.188
0.350,-4.020,-2.680,-9.750,41.875,-126.188
-0.170,-4.310,-2.690,-10.875,31.812,-100.063
-1.070,-4.510,-2.920,-9.188,18.875,-67.188
-3.280,-3.530,-3.740,11.688,0.562,-44.250
-3.280,-3.530,-3.740,32.375,-29.562,-37.000
-1.620,0.400,-0.340,32.375,-29.562,-37.000
0.050,0.590,0.090,28.687,-49.688,-43.813
0.050,0.590,0.090,28.687,-49.688,-43.813
0.140,0.340,-0.330,28.687,-49.688,-43.813
-1.070,-0.940,-1.780,22.750,-32.813,-51.500
-1.070,-0.940,-1.780,22.750,-32.813,-51.500
-2.260,-3.010,-3.420,-23.500,-12.125,-28.125
-2.330,-2.900,-3.850,-44.000,-5.437,2.375
-2.330,-2.900,-3.850,-40.875,-1.250,22.750
-3.340,-1.540,-4.290,-40.875,-1.250,22.750
-4.100,0.230,-3.270,-30.250,-10.563,18.937
-4.100,0.230,-3.270,-19.312,-17.437,-2.875
-4.060,4.430,0.480,-19.312,-17.437,-2.875
-3.660,3.580,1.890,-11.500,-16.375,-34.438
-4.340,1.540,2.410,-11.625,6.062,-59.625
-4.340,1.540,2.410,-11.625,6.062,-59.625
-4.480,-1.090,2.460,-14.875,41.375,-57.438
-4.480,-1.090,2.460,-26.000,79.063,-24.750
-7.410,-5.440,1.880,-26.000,79.063,-24.750
-8.190,-5.910,1.610,-41.750,117.500,2.938
-8.170,-5.350,1.090,-47.813,159.312,28.375
-8.170,-5.350,1.090,-47.813,159.312,28.375
-7.780,1.450,-1.690,-41.875,187.687,31.562
-7.780,1.450,-1.690,-33.375,178.125,1.000
-8.220,2.500,-2.010,-33.375,178.125,1.000
-8.490,2.510,-2.580,-34.313,155.062,-46.063
-8.490,2.510,-2.580,-33.625,107.125,-81.438
-8.240,2.580,-2.230,-33.625,107.125,-81.438
-5.020,0.030,2.450,-35.625,60.875,-93.438
-2.790,-2.380,4.840,-48.250,49.125,-75.938
-2.790,-2.380,4.840,-79.188,71.938,-36.313
-2.100,-4.650,5.740,-79.188,71.938,-36.313
-3.120,-5.960,5.500,-103.250,118.625,11.188
-3.120,-5.960,5.500,-88.750,133.750,56.625
-4.400,-6.020,3.010,-88.750,133.750,56.625
-4.730,-5.290,1.680,-60.188,126.875,91.063
-5.160,-2.300,0.660,-35.688,113.125,110.188
-5.160,-2.300,0.660,-19.937,94.063,101.875
-5.140,0.580,-0.200,-19.937,94.063,101.875
-4.250,5.570,-3.090,-3.125,64.188,63.313
-4.250,5.570,-3.090,-3.125,64.188,63.313
-3.710,5.570,-2.640,10.063,36.250,17.750
-3.520,4.470,-1.660,-5.625,21.500,-0.250
-3.520,4.470,-1.660,-27.500,31.062,-13.000
-3.070,2.620,-0.190,-27.500,31.062,-13.000
-2.160,-1.700,2.580,-33.063,47.438,-23.125
-2.160,-1.700,2.580,-33.063,47.438,-23.125
-2.640,-3.090,3.410,-27.625,56.563,-20.250
-2.900,-3.600,3.390,-23.562,67.438,-5.062
-2.900,-3.600,3.390,-17.937,76.188,12.250
-3.510,-2.550,1.630,-17.937,76.188,12.250
-3.610,-1.460,0.830,-12.563,82.563,21.000
-3.740,-0.300,0.410,-10.750,84.375,20.625
-3.740,-0.300,0.410,-10.750,84.375,20.625
-3.610,0.330,0.210,-8.125,72.813,17.812
-3.610,0.330,0.210,-8.125,72.813,17.812
-2.490,0.020,0.600,-6.500,53.500,17.125
-1.960,-0.560,0.990,-4.375,33.938,16.687
-1.530,-0.860,1.340,-2.313,20.062,16.750
-1.530,-0.860,1.340,-2.313,20.062,16.750
-1.060,-0.740,1.530,-0.437,18.062,18.375
-1.060,-0.740,1.530,3.750,20.312,17.562
-1.050,-0.540,0.570,3.750,20.312,17.562
-2.200,-0.100,-0.790,7.562,14.813,18.125
-1.960,0.830,-1.040,11.500,-1.187,12.625
-1.960,0.830,-1.040,17.875,-22.875,-1.312
-0.450,0.940,-0.980,17.875,-22.875,-1.312
0.220,1.500,-0.440,23.187,-31.125,-15.750
0.220,1.500,-0.440,23.187,-31.125,-15.750
0.720,1.420,-0.270,22.125,-25.750,-23.250
0.720,1.420,-0.270,16.625,-17.562,-22.250
0.860,1.200,0.040,16.625,-17.562,-22.250
0.730,0.460,0.410,9.938,-8.313,-18.125
0.730,0.460,0.410,5.375,3.250,-11.188
0.830,-0.760,0.810,5.375,3.250,-11.188
0.570,-0.720,0.560,1.937,14.750,-4.000
0.570,-0.720,0.560,1.937,14.750,-4.000
0.370,-0.610,0.290,2.375,22.750,0.250
0.370,-0.610,0.290,3.813,26.250,1.750
-0.090,-0.280,-0.270,3.813,26.250,1.750
-0.450,0.740,-1.230,7.937,19.312,-0.437
-0.090,0.860,-1.110,12.250,1.812,-5.937
-0.090,0.860,-1.110,13.188,-13.125,-11.625
0.280,0.660,-0.610,13.188,-13.125,-11.625
0.260,0.320,-0.030,10.188,-15.625,-10.563
0.260,0.320,-0.030,10.188,-15.625,-10.563
0.260,0.160,-0.200,8.750,-9.125,-4.250
0.210,-0.040,-0.180,10.125,-4.000,-0.250
0.220,-0.110,-0.100,9.750,-3.625,1.125
0.220,-0.110,-0.100,9.750,-3.625,1.125
0.420,0.130,0.060,12.250,-5.187,0.437
0.420,0.130,0.060,12.250,-5.187,0.437
0.600,0.170,0.230,13.250,-3.250,-0.625
0.600,0.170,0.230,11.250,5.687,-0.187
0.440,0.230,0.010,11.250,5.687,-0.187
0.080,0.230,-0.150,8.813,12.875,0.750
-0.610,0.080,-0.730,3.688,15.875,1.750
-0.610,0.080,-0.730,3.063,14.188,-0.062
-0.680,0.420,-0.950,3.063,14.188,-0.062
-0.300,0.560,-0.750,3.563,6.375,-5.312
-0.300,0.560,-0.750,3.563,6.375,-5.312
-0.140,0.710,-0.620,3.188,0.375,-10.313
-0.210,0.160,-0.310,3.125,-2.625,-13.625
-0.130,-0.260,-0.120,0.687,-2.750,-12.625
-0.130,-0.260,-0.120,0.687,-2.750,-12.625
-0.010,-0.420,0.150,-3.125,-2.500,-8.563
-0.010,-0.420,0.150,-4.125,-0.312,-4.375
0.020,-0.460,0.400,-4.125,-0.312,-4.375
-0.110,-0.300,0.250,0.062,4.187,-1.750
-0.350,-0.200,-0.150,4.625,10.000,0.625
-0.350,-0.200,-0.150,6.750,14.500,5.000
-0.690,0.030,-0.730,6.750,14.500,5.000
-0.650,0.840,-1.190,6.250,13.188,7.750
-0.650,0.840,-1.190,6.250,13.188,7.750
-0.640,1.070,-1.330,5.437,7.625,5.625
-0.830,1.190,-1.330,1.062,1.437,1.875
-0.830,1.190,-1.330,1.062,1.437,1.875
-0.680,0.930,-0.950,-2.500,-5.312,-2.375
-0.180,0.340,-0.030,-1.875,-11.938,-6.750
-0.180,0.340,-0.030,-1.875,-11.938,-6.750
0.390,-0.140,0.670,0.187,-17.687,-11.000
0.390,-0.140,0.670,2.563,-16.187,-12.563
0.830,-0.660,1.250,2.563,-16.187,-12.563
0.880,-1.120,1.360,4.062,-5.500,-9.000
0.280,-0.780,0.530,4.312,8.563,-1.812
0.280,-0.780,0.530,4.312,8.563,-1.812
-0.030,-0.330,-0.010,5.187,17.625,4.000
-0.030,-0.330,-0.010,5.000,20.250,6.562

-2.640,1.440,1.240,-10.250,21.062,-21.562
-2.640,1.440,1.240,-10.250,21.062,-21.562
-7.370,1.140,1.450,-14.438,33.688,-37.375
-11.200,-1.090,0.480,-21.125,66.000,-64.750
-11.200,-1.090,0.480,-21.125,66.000,-64.750
-17.390,-3.580,-1.870,-28.750,145.062,-106.625
-23.830,-5.000,-5.030,-33.625,246.250,-137.062
-23.830,-5.000,-5.030,-33.625,246.250,-137.062
-28.600,-7.090,-10.360,-36.813,263.250,-114.313
-28.220,-7.810,-11.290,-33.438,164.312,-51.375
-28.220,-7.810,-11.290,-27.875,8.813,5.937
-25.610,-7.060,-10.070,-27.875,8.813,5.937
-18.400,-6.410,-3.580,-18.875,-122.063,26.875
-18.400,-6.410,-3.580,-0.625,-191.750,24.000
-15.580,-6.720,-1.350,-0.625,-191.750,24.000
-13.610,-7.120,-0.650,15.063,-214.250,24.937
-11.120,-7.330,-0.550,22.687,-219.812,39.125
-11.120,-7.330,-0.550,22.687,-219.812,39.125
-11.120,-7.330,-0.550,22.687,-219.812,39.125
-6.250,-7.510,0.460,25.562,-228.875,57.563
-6.250,-7.510,0.460,25.562,-228.875,57.563
-6.250,-7.510,0.460,27.125,-232.437,87.000
-4.880,-6.290,0.360,27.125,-232.437,87.000
-4.410,-4.240,-0.750,23.125,-224.062,115.063
-4.410,-4.240,-0.750,30.875,-224.375,123.438
-4.580,-3.130,-3.540,30.875,-224.375,123.438
0.070,0.230,-5.470,53.438,-250.750,122.125
0.070,0.230,-5.470,44.000,-267.875,130.187
2.240,4.890,-5.190,44.000,-267.875,130.187
4.480,8.660,-4.770,10.375,-269.062,122.625
4.480,8.660,-4.770,-15.438,-259.250,98.688
5.830,8.400,-5.490,-15.438,-259.250,98.688
3.170,1.830,-5.910,-14.438,-298.250,56.875
3.020,-0.750,-5.530,-10.688,-287.000,37.625
3.020,-0.750,-5.530,-10.688,-287.000,37.625
4.000,-2.850,-5.480,-10.500,-253.812,40.625
4.910,-3.540,-3.950,17.187,-218.625,46.750
4.910,-3.540,-3.950,17.187,-218.625,46.750
5.850,-1.500,-2.790,44.188,-155.687,32.500
6.570,0.740,-3.580,77.000,-92.625,4.937
6.570,0.740,-3.580,99.313,-53.125,-10.125
7.510,2.400,-5.750,99.313,-53.125,-10.125
8.210,2.290,-8.210,85.438,-37.125,-6.750
8.210,2.290,-8.210,85.438,-37.125,-6.750
7.020,0.990,-10.510,40.625,-17.937,-4.375
8.250,-0.810,-12.550,-5.500,-1.875,-5.562
8.650,-2.310,-11.910,-31.250,-6.250,20.062
8.650,-2.310,-11.910,-37.000,-44.125,46.188
12.570,-0.210,-4.890,-37.000,-44.125,46.188
15.310,0.970,-1.690,-36.188,-70.750,48.063
15.310,0.970,-1.690,-36.188,-70.750,48.063
14.580,1.430,-0.260,-19.000,-55.313,19.250
14.580,1.430,-0.260,-1.687,-9.938,0.437
13.500,0.510,0.520,-1.687,-9.938,0.437
13.930,-0.850,-0.460,-13.063,45.563,5.062
12.980,0.240,-0.300,-9.500,67.563,22.062
12.980,0.240,-0.300,6.062,43.438,51.813
12.620,1.890,-1.520,6.062,43.438,51.813
12.620,1.890,-1.520,10.500,8.000,81.375
12.460,3.670,-3.260,10.500,8.000,81.375
12.510,5.180,-3.660,-9.875,-20.187,103.250
12.000,4.700,-3.290,-29.750,-39.563,107.188
12.580,4.170,-1.040,-40.625,-48.000,93.250
12.580,4.170,-1.040,-40.625,-48.000,93.250
13.250,3.570,1.490,-49.688,-41.063,77.750
11.770,2.570,3.310,-38.938,-15.313,61.750
11.770,2.570,3.310,-38.938,-15.313,61.750
11.320,1.910,3.000,-8.750,10.688,33.250
11.770,2.000,2.380,15.875,21.625,3.813
11.770,2.000,2.380,35.500,48.375,-24.562
7.820,0.910,-1.380,35.500,48.375,-24.562
8.100,-0.250,-2.360,46.688,30.625,-21.875
8.100,-0.250,-2.360,46.688,30.625,-21.875
7.080,-0.880,-2.690,62.375,-16.937,-40.750
7.080,-0.880,-2.690,57.438,-4.250,-49.063
7.590,-0.200,-2.640,57.438,-4.250,-49.063
8.240,0.730,-1.220,46.063,-18.687,-55.188
7.150,0.250,-2.060,28.437,-12.000,-64.750
7.150,0.250,-2.060,28.437,-12.000,-64.750
6.340,-1.060,-2.630,10.750,2.625,-73.313
6.340,-1.060,-2.630,-1.937,19.250,-72.313
6.880,-1.700,-1.850,-1.937,19.250,-72.313
7.240,-1.530,1.150,-14.125,54.125,-61.938
7.110,-2.000,0.190,-23.937,89.125,-63.688
6.500,-1.400,-1.390,-15.125,107.875,-75.188
6.500,-1.400,-1.390,-15.125,107.875,-75.188
5.860,0.040,-1.960,16.562,107.250,-89.563
5.860,0.040,-1.960,16.562,107.250,-89.563
6.350,1.480,-4.300,54.750,88.875,-112.750
6.350,1.480,-4.300,77.188,64.313,-130.875
6.780,2.720,-5.140,77.188,64.313,-130.875
5.410,2.730,-5.710,54.063,47.313,-113.250
4.450,1.170,-6.000,25.812,18.812,-88.938
4.450,1.170,-6.000,25.812,18.812,-88.938
3.900,0.710,-2.530,-4.875,18.937,-71.125
5.010,-0.750,-1.990,-35.813,66.375,-62.438
5.010,-0.750,-1.990,-35.813,66.375,-62.438
4.620,-1.320,-1.730,-27.750,84.063,-66.563
4.310,-0.630,-2.360,-18.812,92.188,-85.250
2.490,-0.620,-3.930,-9.438,114.188,-109.000
2.490,-0.620,-3.930,10.563,116.063,-130.562
-0.050,-0.390,-6.020,10.563,116.063,-130.562
-1.940,-1.310,-8.200,38.250,84.000,-144.625
-1.940,-1.310,-8.200,38.250,84.000,-144.625
-0.920,-1.390,-6.530,68.563,27.312,-141.437
2.880,-1.610,-3.700,83.313,-37.188,-129.562
2.880,-1.610,-3.700,79.688,-81.000,-96.188
3.160,-2.360,-2.670,79.688,-81.000,-96.188
3.160,-2.360,-2.670,64.813,-94.875,-46.625
1.460,-2.730,-2.860,64.813,-94.875,-46.625
0.180,-3.760,-4.530,47.125,-89.000,-1.125
0.180,-3.760,-4.530,-2.250,-77.125,54.188
-3.270,-1.610,-3.860,-2.250,-77.125,54.188
-5.820,1.110,-2.580,-59.625,-49.875,106.563
-5.570,5.670,0.560,-92.875,-8.000,115.688
-5.570,5.670,0.560,-107.625,46.438,73.125
-2.220,5.630,5.780,-107.625,46.438,73.125
-2.220,5.630,5.780,-106.375,90.938,0.937
-6.830,-0.530,4.070,-106.375,90.938,0.937
-11.860,-11.680,3.390,-39.063,99.875,-75.938
-16.740,-17.170,4.030,17.562,81.313,-79.125
-16.660,-13.790,5.080,-3.125,92.438,0.875
-16.660,-13.790,5.080,-3.125,92.438,0.875
-18.100,-8.510,3.650,-26.812,132.187,88.625
-18.100,-8.510,3.650,-39.313,194.062,121.688
-18.600,-2.810,0.590,-39.313,194.062,121.688
-17.400,2.350,-2.270,-40.625,224.437,96.063
-17.400,2.350,-2.270,-21.500,198.500,66.438
-12.080,5.330,-1.600,-21.500,198.500,66.438
-12.120,2.200,-0.920,-15.938,146.062,49.625
-12.120,2.200,-0.920,-21.562,113.938,20.875
-12.160,-0.040,-0.520,-21.562,113.938,20.875
-6.290,0.710,0.990,-22.937,75.688,4.250
-6.290,0.710,0.990,-22.937,75.688,4.250
-4.990,1.320,1.500,-26.625,53.125,22.562
-4.510,1.330,1.180,-28.625,45.813,43.500
-4.510,1.330,1.180,-25.687,42.250,49.625
-4.020,0.450,1.640,-25.687,42.250,49.625
-3.330,0.000,2.060,-22.625,41.438,48.375
-3.330,0.000,2.060,-22.625,41.438,48.375
-3.270,0.090,1.720,-30.687,43.688,48.063
-4.240,0.150,0.580,-38.000,42.188,46.938
-4.240,0.150,0.580,-38.000,42.188,46.938
-4.560,0.510,0.060,-42.688,37.438,40.750
-3.420,0.100,0.260,-39.375,20.687,26.937
-3.420,0.100,0.260,-30.812,-8.250,6.500
-2.070,-0.120,1.340,-30.812,-8.250,6.500
-0.840,-1.230,2.170,-24.875,-25.250,-18.187
-0.840,-1.230,2.170,-24.875,-25.250,-18.187
-0.580,-2.350,2.810,-18.625,-27.500,-29.187
-0.750,-2.260,2.280,-16.500,-10.438,-18.625
-0.660,-1.590,1.920,-15.625,16.250,-4.937
-0.660,-1.590,1.920,-15.625,16.250,-4.937
-1.110,-0.970,1.320,-11.000,28.437,6.625
-1.110,-0.970,1.320,-11.000,28.437,6.625
-1.400,-0.500,0.590,-1.437,31.687,15.750
-1.400,-0.500,0.590,8.063,27.875,12.500
-1.610,-0.230,-0.270,8.063,27.875,12.500
-0.350,0.350,0.130,17.250,16.312,6.812
-0.060,0.750,-0.390,24.312,6.062,-1.250
-0.060,0.750,-0.390,24.312,6.062,-1.250
0.800,2.100,-1.090,33.125,2.688,-12.250
1.480,2.130,-1.030,38.813,-2.313,-21.812
1.480,2.130,-1.030,38.813,-2.313,-21.812
1.710,1.110,-0.350,30.250,-8.813,-27.687
1.090,0.100,0.060,14.688,-10.250,-26.937
1.000,-0.760,0.640,2.438,-2.563,-20.000
1.000,-0.760,0.640,2.438,-2.563,-20.000
1.110,-0.650,0.730,-3.688,6.750,-11.250
0.990,-0.650,0.220,-1.562,12.500,-5.812
0.990,-0.650,0.220,-1.562,12.500,-5.812
0.020,-0.360,-0.570,2.750,14.063,-1.250
0.110,0.190,-0.790,5.562,7.125,3.500
0.400,0.460,-0.440,5.562,-6.187,6.562
0.400,0.460,-0.440,5.562,-6.187,6.562
0.570,0.720,-0.290,6.562,-15.813,7.500
0.570,0.720,-0.290,10.250,-13.750,5.000
0.840,1.100,-0.410,10.250,-13.750,5.000
0.440,1.590,-1.420,8.750,-5.250,5.437
0.220,1.620,-1.500,5.312,-0.500,5.187
0.220,1.620,-1.500,5.312,-0.500,5.187
0.500,1.340,-1.000,0.687,-1.687,1.062
0.500,1.340,-1.000,-2.688,-3.313,-3.000
0.650,0.990,-0.560,-2.688,-3.313,-3.000
0.850,-0.260,0.130,-3.188,-2.688,-7.125
0.850,-0.260,0.130,-3.875,1.312,-7.875
0.310,-0.770,0.300,-3.875,1.312,-7.875
0.120,-0.960,0.360,-4.312,11.875,-3.125
0.110,-0.550,0.320,-3.125,23.187,2.000
0.110,-0.550,0.320,-3.125,23.187,2.000
-0.070,-0.350,-0.070,-0.812,30.812,2.063
-0.070,-0.350,-0.070,1.875,36.438,-1.375
-0.450,-0.090,-0.480,1.875,36.438,-1.375
-0.630,0.530,-0.830,4.187,35.875,-5.187
-0.420,0.760,-1.200,5.625,30.312,-9.125
-0.420,0.760,-1.200,6.250,18.562,-13.625
-0.470,0.820,-1.050,6.250,18.562,-13.625
0.080,0.760,-0.550,3.875,4.000,-15.438
0.080,0.760,-0.550,-0.437,-5.687,-16.125
0.760,-0.130,0.370,-0.437,-5.687,-16.125
-0.940,-1.150,0.510,-9.063,-6.562,-12.063
-0.710,-1.050,0.330,-13.250,1.687,-0.312
-0.710,-1.050,0.330,-11.813,12.313,10.000
-0.780,-0.880,0.260,-11.813,12.313,10.000
-1.040,-1.000,0.130,-5.875,12.750,13.000
-1.040,-1.000,0.130,-5.875,12.750,13.000
-1.160,-0.760,-0.180,1.187,11.438,13.063
-0.880,-0.560,-0.260,6.187,10.688,16.812
-0.770,0.020,-0.440,10.688,8.313,19.187
-0.770,0.020,-0.440,14.875,7.500,16.375
-0.780,0.700,-0.780,14.875,7.500,16.375
-0.160,1.260,-1.050,13.188,8.500,12.188
-0.160,1.260,-1.050,13.188,8.500,12.188
-0.200,0.860,-0.770,8.500,5.437,7.312
0.050,0.500,-0.330,5.312,0.000,1.062
0.650,-0.360,0.400,3.813,-3.875,-3.875
0.650,-0.360,0.400,4.812,-3.750,-5.625
0.510,-0.350,0.220,4.812,-3.750,-5.625
0.420,-0.050,-0.050,8.063,-1.000,-5.312
0.420,-0.050,-0.050,8.063,-1.000,-5.312
0.550,0.430,-0.090,11.250,2.375,-7.187
0.150,1.130,-0.620,10.000,4.875,-7.062
0.150,1.130,-0.620,10.000,4.875,-7.062
-0.060,1.170,-0.690,7.500,6.687,-6.312
-0.210,1.070,-0.630,5.375,6.375,-6.812
-0.210,1.070,-0.630,-2.938,2.688,-8.250
-0.400,0.660,-0.560,-2.938,2.688,-8.250
-0.090,-0.150,0.220,-2.938,2.688,-8.250
-0.090,-0.150,0.220,-6.437,1.000,-7.000
0.050,-0.850,0.600,-6.437,1.000,-7.000
-0.360,-1.010,0.560,-6.687,2.063,-4.187
-0.640,-0.890,0.360,-3.875,7.687,9.750
-0.640,-0.890,0.360,-3.875,7.687,9.750
-0.930,-0.440,-0.310,-0.625,9.063,13.500
-0.930,-0.440,-0.310,-0.625,9.063,13.500
-1.230,0.090,-0.810,-0.625,9.063,13.500
-0.940,0.470,-1.080,9.750,-1.312,4.000
-0.940,0.470,-1.080,9.438,-8.313,-2.813
-0.420,0.950,-0.980,9.438,-8.313,-2.813
0.000,1.260,-0.670,6.125,-10.125,-7.437
0.000,1.260,-0.670,2.313,-6.687,-10.688
0.240,0.870,-0.240,2.313,-6.687,-10.688
0.380,0.020,0.290,-1.625,-0.875,-10.625
0.380,0.020,0.290,-3.000,7.062,-7.937
0.130,-0.430,0.470,-3.000,7.062,-7.937
0.150,-0.620,0.500,-2.000,11.063,-4.500
0.080,-0.450,0.400,0.000,13.313,-1.125
0.080,-0.450,0.400,3.375,14.313,1.687
-0.130,-0.550,-0.110,3.375,14.313,1.687
-0.280,0.400,-0.610,6.875,9.063,2.875

-3.500,-1.360,2.290,-21.500,53.813,-14.813
-3.500,-1.360,2.290,-26.562,84.563,-13.188
-6.500,-2.050,0.820,-26.562,84.563,-13.188
-9.920,-1.580,-1.010,-28.437,107.000,-10.188
-9.920,-1.580,-1.010,-28.437,107.000,-10.188
-12.320,-0.570,-2.060,-25.812,109.375,-10.250
-13.980,0.490,-2.610,-23.125,88.563,-12.750
-13.980,0.490,-2.610,-23.125,88.563,-12.750
-13.600,0.590,-1.820,-24.312,51.500,-12.313
-13.410,-0.120,-1.330,-24.062,16.875,-10.750
-13.410,-0.120,-1.330,-21.875,-4.937,-7.562
-13.750,-1.220,-1.240,-21.875,-4.937,-7.562
-13.690,-2.950,-0.830,-19.500,-17.875,-1.062
-13.690,-2.950,-0.830,-19.500,-17.875,-1.062
-12.570,-3.800,-0.510,-14.000,-32.813,7.625
-11.880,-3.810,-0.220,-12.125,-53.250,24.312
-11.020,-3.450,-0.290,-8.563,-68.313,41.125
-11.020,-3.450,-0.290,-4.187,-79.875,58.438
-8.180,-3.130,-0.100,-4.187,-79.875,58.438
-7.350,-1.330,-0.810,-7.812,-88.063,70.875
-7.350,-1.330,-0.810,-7.812,-88.063,70.875
