aX,aY,aZ,gX,gY,gZ
-0.510,1.720,4.250,-1.500,-84.938,6.812
-0.450,1.370,4.220,-13.188,-90.125,2.125
-0.450,1.370,4.220,-13.188,-90.125,2.125
0.010,1.380,4.050,-22.625,-88.438,-4.625
0.110,1.450,4.530,-18.125,-89.500,-5.437
0.110,1.450,4.530,-18.125,-89.500,-5.437
0.140,1.510,4.990,-11.500,-93.500,-6.687
0.140,1.510,4.990,-6.062,-94.313,-13.250
0.440,0.580,4.850,-6.062,-94.313,-13.250
0.600,0.590,4.710,-0.750,-93.938,-20.125
0.690,0.660,4.570,-1.812,-89.313,-22.562
0.690,0.660,4.570,-8.188,-72.938,-21.187
0.740,0.570,4.000,-8.188,-72.938,-21.187
0.610,0.430,2.600,-8.500,-53.688,-16.937
0.610,0.430,2.600,-8.500,-53.688,-16.937
0.460,0.700,2.360,-12.125,-41.500,-10.813
0.240,0.660,2.460,-21.687,-33.563,-6.250
0.030,0.410,2.480,-32.250,-17.312,-4.437
0.030,0.410,2.480,-32.250,-17.312,-4.437
0.580,-0.300,1.640,-40.750,10.875,-5.625
0.620,-0.630,1.140,-32.750,38.500,-5.125
0.620,-0.630,1.140,-32.750,38.500,-5.125
0.580,-0.980,1.320,-19.687,53.938,-2.375
0.480,-1.730,0.880,-15.813,57.938,-3.750
-1.000,-2.110,-0.550,-17.125,50.500,-12.750
-1.000,-2.110,-0.550,-17.125,50.500,-12.750
-0.850,-1.280,-0.710,-26.437,33.250,-30.937
-0.390,-0.620,-1.610,-43.500,24.437,-46.563
-0.390,-0.620,-1.610,-43.500,24.437,-46.563
-0.130,-0.080,-2.550,-49.313,37.063,-48.063
0.670,0.350,-3.030,-41.688,56.375,-45.313
0.670,0.350,-3.030,-35.188,74.813,-36.688
1.130,0.010,-4.200,-35.188,74.813,-36.688
1.530,0.260,-5.310,-21.062,85.813,-11.750
1.530,0.260,-5.310,7.250,76.063,16.375
1.290,0.540,-5.150,7.250,76.063,16.375
0.710,0.570,-4.760,32.688,55.188,30.500
0.070,0.440,-4.250,48.563,33.000,24.687
-0.020,0.570,-4.000,42.625,8.813,5.500
-0.020,0.570,-4.000,42.625,8.813,5.500
0.020,1.820,-5.080,11.438,-14.938,-15.750
0.020,1.820,-5.080,-18.750,-35.063,-34.125
0.300,2.330,-5.510,-18.750,-35.063,-34.125
0.140,2.420,-5.180,-27.500,-46.938,-49.875
0.520,0.830,-4.130,-14.125,-47.875,-66.188
0.460,-0.830,-3.120,3.625,-34.000,-66.563
0.460,-0.830,-3.120,3.625,-34.000,-66.563
0.760,-1.360,-3.820,34.438,-11.750,-61.063
0.760,-1.360,-3.820,54.375,-2.000,-49.063
0.860,-1.750,-4.360,54.375,-2.000,-49.063
0.610,-0.730,-4.530,64.688,-6.062,-34.813
0.830,1.960,-4.790,65.813,-14.500,-26.375
0.200,2.600,-4.990,52.563,-17.500,-13.500
0.200,2.600,-4.990,52.563,-17.500,-13.500
-0.260,2.640,-4.340,45.813,-15.188,2.500
-0.260,2.640,-4.340,44.063,-10.375,13.813
-0.090,1.860,-3.800,44.063,-10.375,13.813
-0.650,1.020,-1.940,38.063,-9.188,22.312
-1.100,1.270,-1.300,24.937,-6.562,25.250
-1.380,1.820,-1.000,12.500,-1.062,12.250
-1.380,1.820,-1.000,12.500,-1.062,12.250
-0.830,1.240,-0.990,5.937,11.688,-9.750
-0.830,1.240,-0.990,8.750,27.500,-23.375
-0.440,0.430,-1.030,8.750,27.500,-23.375
-0.090,-0.350,-1.090,9.500,36.063,-27.250
0.260,-0.760,-1.610,7.750,37.750,-21.187
0.300,-0.220,-1.560,12.438,32.938,-4.812
0.300,-0.220,-1.560,12.438,32.938,-4.812
0.220,0.070,-1.060,23.125,23.875,12.750
0.220,0.070,-1.060,29.000,18.500,23.312
-0.130,0.190,-1.120,29.000,18.500,23.312
-0.090,0.540,-1.100,36.250,15.688,25.875
-0.420,1.390,-0.580,47.188,13.750,23.812
-0.420,1.390,-0.580,48.250,14.750,19.937
-0.350,1.610,-1.040,48.250,14.750,19.937
-0.290,1.760,-1.370,47.375,12.500,17.437
-0.290,1.760,-1.370,47.375,12.500,17.437
-0.260,1.770,-1.490,47.750,8.750,15.063
-0.260,1.770,-1.490,49.188,3.750,13.563
-0.100,1.710,-1.720,49.188,3.750,13.563
-0.370,2.010,-1.300,58.563,-0.875,11.750
-0.730,1.890,-1.070,61.813,-6.250,5.937
-0.730,1.890,-1.070,61.813,-6.250,5.937
-0.820,1.660,-1.160,48.250,-13.625,-2.563
-0.820,1.660,-1.160,48.250,-13.625,-2.563
-0.480,1.510,-1.560,32.750,-17.875,-6.375
-0.120,1.140,-1.880,25.375,-15.875,-2.688
-0.130,1.290,-2.050,23.000,-11.813,11.438
-0.130,1.290,-2.050,25.500,-7.812,29.937
0.000,1.420,-1.800,25.500,-7.812,29.937
-0.350,1.730,-1.710,21.750,-4.125,44.875
-0.350,1.730,-1.710,21.750,-4.125,44.875
-0.280,1.550,-1.930,14.188,-0.562,51.375
-0.320,1.400,-1.670,9.875,-2.625,48.250
-0.320,1.400,-1.670,3.188,-11.688,37.938
-0.240,0.570,-1.590,3.188,-11.688,37.938
-0.310,0.070,-1.680,-2.375,-20.000,25.125
-0.300,-0.580,-1.220,0.625,-29.000,11.500
-0.300,-0.580,-1.220,0.625,-29.000,11.500
-0.150,-0.790,-0.530,1.812,-36.625,2.375
-0.150,-0.790,-0.530,-3.563,-33.813,0.062
0.000,0.060,-0.460,-3.563,-33.813,0.062
0.120,0.770,-1.350,-12.188,-22.000,1.562
-0.060,2.000,-2.120,-12.563,-11.000,6.000
-0.060,2.000,-2.120,-6.750,-2.875,12.000
-0.240,3.060,-2.620,-6.750,-2.875,12.000
-0.460,3.200,-3.540,-7.500,-0.062,14.313
-0.460,3.200,-3.540,-12.188,-4.375,11.500
-0.510,2.170,-3.400,-12.188,-4.375,11.500
-0.400,1.000,-3.000,-18.312,-12.125,9.563
-0.140,-0.010,-1.870,-17.562,-17.937,11.938
-0.140,-0.010,-1.870,-15.688,-14.063,17.562
0.130,-1.440,-0.310,-15.688,-14.063,17.562
0.320,-1.280,-0.160,-15.250,-1.250,24.937
0.320,-1.280,-0.160,-16.562,18.312,29.312
0.300,-0.620,-0.250,-16.562,18.312,29.312
0.200,0.150,-0.630,-26.250,37.000,25.812
0.000,1.600,-1.820,-32.750,43.813,12.813
0.000,1.600,-1.820,-32.750,43.813,12.813
-0.030,1.570,-2.310,-34.625,38.063,-3.313
0.370,1.670,-2.600,-38.188,26.437,-10.625
0.370,1.670,-2.600,-32.438,11.438,-8.750
0.600,1.240,-1.940,-32.438,11.438,-8.750
0.560,-1.350,-1.500,-22.125,-2.563,-0.625
0.610,-2.380,-0.630,-6.062,-19.875,11.313
0.610,-2.380,-0.630,7.250,-32.375,26.125
0.310,-2.250,-0.380,7.250,-32.375,26.125
-0.340,0.400,-1.540,7.500,-39.188,37.688
-0.340,0.400,-1.540,7.500,-39.188,37.688
-0.780,2.000,-1.770,2.875,-43.000,39.500
-0.620,3.100,-1.970,0.312,-40.938,35.438
-0.630,3.360,-2.250,-8.000,-38.875,25.875
-0.630,3.360,-2.250,-15.938,-38.438,13.313
-0.290,1.790,-1.950,-15.938,-38.438,13.313
-0.100,0.610,-0.410,-22.375,-38.875,3.500
-0.100,0.610,-0.410,-22.375,-38.875,3.500
0.300,-0.740,0.310,-30.625,-24.937,0.000
0.670,-1.450,0.700,-32.375,2.125,-1.437
0.640,-0.510,-0.410,-24.125,25.312,-3.375
0.640,-0.510,-0.410,-24.125,25.312,-3.375
0.520,0.550,-1.230,-17.250,35.313,-6.500
0.420,1.530,-1.540,-20.125,31.500,-8.563
0.420,1.530,-1.540,-20.125,31.500,-8.563
-0.010,2.200,-1.950,-29.187,15.625,-8.313
-1.120,1.320,-1.370,-29.687,-5.562,-14.813
-1.090,0.580,-0.450,-27.000,-23.562,-24.062
-1.090,0.580,-0.450,-27.000,-23.562,-24.062
-0.490,-0.310,0.810,-28.687,-26.812,-26.500
-0.490,-0.310,0.810,-28.687,-26.812,-26.500
0.100,-0.870,1.770,-19.625,-11.938,-28.312
0.460,0.390,1.370,-20.187,6.375,-24.187
0.850,0.860,0.590,-27.687,20.000,-23.062
0.850,0.860,0.590,-47.313,30.562,-20.562
0.520,0.210,-0.780,-47.313,30.562,-20.562
0.290,-0.170,-1.210,-50.813,44.563,-4.812
0.290,-0.170,-1.210,-50.813,44.563,-4.812
-0.360,0.270,-0.140,-44.875,58.375,17.687
-1.010,0.160,-0.090,-46.313,65.063,33.125
-1.320,0.180,-0.350,-40.688,73.813,36.625
-1.320,0.180,-0.350,-30.375,75.563,25.500
-0.940,0.460,0.880,-30.375,75.563,25.500
0.100,-0.220,1.490,-25.375,57.000,3.500
0.100,-0.220,1.490,-25.375,57.000,3.500
0.630,-0.480,1.640,-26.625,37.375,-10.500
1.040,-0.530,1.450,-21.437,31.312,-12.000
0.660,0.500,0.430,-15.438,41.625,-5.125
0.660,0.500,0.430,-7.500,67.625,8.000
-0.020,1.110,0.320,-7.500,67.625,8.000
-0.460,0.530,-0.890,-7.125,90.438,19.312
-0.460,0.530,-0.890,-7.125,90.438,19.312
-0.930,0.560,-1.150,-3.688,87.375,23.125
-0.660,0.490,0.880,6.750,56.813,19.312
-0.660,0.490,0.880,6.750,56.813,19.312
-0.220,-0.090,1.170,1.312,14.375,11.000
0.170,-0.040,1.100,-4.500,-15.688,6.875
0.170,-0.040,1.100,-4.500,-15.688,6.875
0.800,0.180,0.830,0.187,-24.125,16.250
0.890,1.880,0.210,16.500,-25.500,37.688
0.890,1.880,0.210,40.000,-35.313,54.063
-0.050,2.210,-0.210,40.000,-35.313,54.063
-0.650,1.890,-0.640,49.438,-51.313,52.813
-0.650,1.890,-0.640,41.500,-64.750,42.625
-0.950,1.510,-0.480,41.500,-64.750,42.625
-0.960,0.200,0.130,22.000,-67.000,31.187
-0.960,0.200,0.130,22.000,-67.000,31.187
-0.710,-0.080,1.200,11.625,-64.563,19.000
-0.120,-0.400,1.910,-1.250,-64.625,9.125
0.230,1.820,0.230,-27.000,-59.063,12.625
1.320,2.700,-0.300,-16.062,-40.375,15.125
1.320,2.700,-0.300,-16.062,-40.375,15.125
2.260,1.590,3.030,74.688,-24.437,-10.188
2.260,1.590,3.030,109.938,-5.625,-17.500
2.240,1.530,3.910,109.938,-5.625,-17.500
-0.450,1.590,0.140,16.375,12.875,6.500
-0.970,1.450,-1.840,-75.750,26.250,23.875
-0.960,0.770,-1.470,-80.375,27.437,21.000
-0.960,0.770,-1.470,-80.375,27.437,21.000
-0.920,0.360,0.770,-13.375,26.375,11.438
-0.920,0.360,0.770,36.875,36.563,7.437
-0.900,-0.540,2.850,36.875,36.563,7.437
-1.200,-0.790,2.490,24.062,57.688,11.188
-1.030,-0.370,1.640,-4.187,75.063,17.750
-1.230,1.610,0.330,-26.250,82.250,20.875
-1.230,1.610,0.330,-26.250,82.250,20.875
0.470,2.350,-0.090,-28.062,74.938,9.563
0.470,2.350,-0.090,-28.062,74.938,9.563
1.080,2.200,0.350,-12.813,63.313,-3.500
1.170,1.490,1.190,-11.250,46.000,-6.625
0.810,0.450,1.650,-8.063,36.000,-4.562
0.810,0.450,1.650,0.312,27.125,-2.313
0.040,-0.350,1.690,0.312,27.125,-2.313
-0.390,0.450,1.220,12.188,15.250,-2.938
-0.390,0.450,1.220,12.188,15.250,-2.938
-0.500,1.190,0.870,24.562,1.812,-8.000
-0.500,1.190,0.870,23.250,-10.313,-16.250
-0.320,1.220,0.720,23.250,-10.313,-16.250
0.230,1.090,0.740,18.937,-18.312,-22.562
0.270,0.930,1.120,15.188,-22.312,-22.187
0.270,0.930,1.120,15.188,-22.312,-22.187
0.180,0.670,1.730,10.063,-23.687,-16.562
-0.170,0.820,1.850,9.125,-18.937,-11.813
-0.170,0.820,1.850,9.125,-18.937,-11.813
-0.070,0.910,1.860,6.562,-8.813,-7.687
0.130,0.620,2.080,2.250,-0.812,-4.625
0.210,0.600,1.790,-1.125,3.500,-1.875
0.210,0.600,1.790,-1.125,3.500,-1.875
0.110,0.940,1.170,-1.375,4.812,2.313
0.080,0.900,0.910,0.437,-2.500,4.375
0.080,0.900,0.910,0.437,-2.500,4.375
0.110,1.190,0.480,0.000,-12.000,4.437
0.040,1.590,0.400,1.250,-20.812,4.500
0.040,1.590,0.400,-1.687,-25.625,3.375
0.120,1.380,0.390,-1.687,-25.625,3.375
0.200,1.010,0.660,-7.000,-21.187,3.688

-0.230,0.990,2.740,7.875,2.563,1.500
-0.230,0.990,2.740,7.000,12.938,5.812
-0.220,1.050,3.200,7.000,12.938,5.812
-0.220,1.010,3.430,0.750,23.437,10.313
-0.220,1.010,3.430,-9.438,27.187,13.625
-0.180,0.810,3.970,-9.438,27.187,13.625
0.000,0.470,3.930,-13.250,22.437,17.937
0.000,0.470,3.930,-4.875,2.125,23.312
-0.090,0.510,4.050,-4.875,2.125,23.312
-0.300,1.070,5.470,2.063,-27.062,24.000
-0.230,0.920,7.370,4.625,-49.438,20.750
-0.230,0.920,7.370,4.625,-49.438,20.750
-0.050,0.580,7.620,16.312,-67.125,17.750
-0.050,0.580,7.620,34.063,-82.188,13.188
-0.050,0.140,7.940,34.063,-82.188,13.188
0.060,-0.100,7.950,40.813,-85.250,9.125
-0.160,0.060,6.620,44.125,-74.438,14.625
-0.430,0.680,6.520,41.563,-64.938,16.187
-0.430,0.680,6.520,41.563,-64.938,16.187
-0.480,0.970,6.170,31.750,-54.563,14.250
-0.480,0.970,6.170,31.750,-54.563,14.250
-0.550,0.950,5.500,24.937,-45.688,11.750
-0.720,1.260,5.200,16.562,-39.188,8.063
-0.480,1.220,5.530,4.062,-33.938,-0.250
-0.480,1.220,5.530,-5.375,-27.625,-9.875
-0.220,0.640,5.330,-5.375,-27.625,-9.875
-0.220,0.640,5.330,-9.563,-22.187,-17.187
-0.010,0.100,4.700,-9.563,-22.187,-17.187
0.460,0.270,3.550,-10.563,-12.875,-22.250
0.460,0.270,3.550,-10.563,-12.875,-22.250
0.860,0.510,2.080,-15.125,8.188,-19.875
0.860,0.510,2.080,-15.125,8.188,-19.875
0.800,1.120,0.360,-24.500,34.750,-8.250
0.500,2.900,-1.890,-28.125,52.813,4.875
0.500,2.900,-1.890,-28.125,52.813,4.875
-0.300,2.740,-1.360,-19.125,52.563,7.250
-0.300,2.740,-1.360,-6.250,42.250,-11.500
-0.700,1.700,-0.570,-6.250,42.250,-11.500
-0.360,0.290,-0.930,-7.687,32.250,-37.375
0.170,-0.850,-1.930,-14.563,18.062,-51.875
0.820,-0.720,-2.350,-22.437,3.938,-56.313
0.820,-0.720,-2.350,-22.437,3.938,-56.313
1.340,-0.080,-3.130,-25.375,3.563,-43.688
1.340,-0.080,-3.130,-21.312,9.813,-16.437
1.390,1.030,-4.110,-21.312,9.813,-16.437
0.450,2.790,-4.580,-19.250,12.625,3.125
0.080,2.960,-3.640,-17.562,9.750,-0.750
0.080,2.960,-3.640,-17.562,13.563,-16.187
-0.110,2.230,-2.900,-17.562,13.563,-16.187
-0.330,1.200,-2.640,-10.375,27.562,-36.125
-0.330,1.200,-2.640,-10.375,27.562,-36.125
-0.290,-0.180,-3.480,-3.313,36.063,-53.625
0.260,-0.750,-4.170,-13.625,27.250,-68.000
1.060,-0.880,-4.280,-23.312,6.375,-74.875
1.060,-0.880,-4.280,-16.062,-20.437,-69.313
1.990,-0.050,-4.530,-16.062,-20.437,-69.313
2.050,0.890,-5.030,9.313,-47.313,-52.500
2.050,0.890,-5.030,9.313,-47.313,-52.500
1.320,0.970,-4.800,33.938,-61.625,-28.125
0.020,0.660,-4.630,45.063,-61.063,-8.313
0.020,0.660,-4.630,48.063,-63.625,11.875
0.400,0.370,-5.090,48.063,-63.625,11.875
-0.460,-0.570,-4.280,41.000,-74.813,23.687
-0.600,-0.590,-2.910,34.313,-92.000,20.812
-0.600,-0.590,-2.910,34.313,-92.000,20.812
-0.220,-0.600,-1.740,35.125,-99.500,16.125
-0.220,-0.600,-1.740,33.813,-92.188,11.313
-0.490,-0.980,-0.020,33.813,-92.188,11.313
-0.740,-1.430,0.190,30.375,-66.750,2.813
-0.840,-0.820,0.070,27.187,-30.812,-7.125
-0.840,-0.820,0.070,16.437,1.937,-18.937
-1.040,0.190,-0.580,16.437,1.937,-18.937
-0.500,1.380,-2.230,13.125,22.437,-32.063
-0.500,1.380,-2.230,12.125,28.812,-41.000
-0.530,1.060,-2.520,12.125,28.812,-41.000
-0.560,0.490,-2.730,7.750,32.688,-41.750
0.080,0.120,-2.900,-2.625,36.063,-30.500
0.080,0.120,-2.900,-5.875,36.188,-9.313
0.470,0.120,-3.110,-5.875,36.188,-9.313
0.250,0.530,-2.480,2.688,33.250,10.000
0.250,0.530,-2.480,2.688,33.250,10.000
-0.090,0.670,-1.530,5.312,31.625,19.562
0.000,-0.080,-0.830,8.000,37.000,18.250
-0.240,-0.070,-0.930,17.000,41.000,15.500
-0.240,-0.070,-0.930,17.000,41.000,15.500
-0.470,0.460,-1.390,24.562,40.313,10.500
-0.470,0.460,-1.390,26.562,35.000,0.875
-0.430,0.830,-1.560,26.562,35.000,0.875
-0.240,1.250,-2.120,24.125,27.187,-4.437
0.010,2.980,-3.330,19.625,17.125,-1.937
0.030,3.830,-3.140,11.688,8.688,4.250
0.030,3.830,-3.140,11.688,8.688,4.250
-0.080,4.310,-2.560,3.125,10.625,12.250
-0.080,4.310,-2.560,3.125,10.625,12.250
-0.280,3.900,-1.700,-2.625,15.125,11.438
-0.280,3.900,-1.700,-2.625,15.125,11.438
-0.350,2.060,-0.990,-4.062,15.500,-1.812
-0.560,0.860,-0.680,-0.375,10.688,-20.500
-0.760,-0.280,-0.450,1.375,5.437,-37.313
-0.760,-0.280,-0.450,1.375,5.437,-37.313
-0.410,-0.890,-0.770,8.000,2.563,-43.438
-0.410,-0.890,-0.770,12.000,0.062,-37.938
-0.330,-0.350,-1.110,12.000,0.062,-37.938
-0.350,-0.270,-1.080,12.313,1.437,-23.375
-0.110,0.090,-0.630,14.813,8.813,-2.875
-0.110,0.090,-0.630,12.438,17.750,15.875
-0.310,1.430,-1.020,12.438,17.750,15.875
-0.570,1.910,-1.220,10.000,22.937,29.500
-0.570,1.910,-1.220,10.000,22.937,29.500
-0.640,2.030,-1.140,5.812,25.000,38.375
-0.720,1.880,-1.350,3.313,30.375,41.750
-0.720,1.880,-1.350,3.313,30.375,41.750
-0.150,1.350,-1.070,1.500,33.125,39.125
0.060,0.780,-0.990,-0.437,27.500,31.625
0.060,0.780,-0.990,-0.062,17.750,23.437
0.060,0.390,-0.800,-0.062,17.750,23.437
0.120,0.160,-0.820,-0.437,7.875,17.062
0.120,0.160,-0.820,-1.812,-4.625,12.938
0.210,0.870,-1.340,-1.812,-4.625,12.938
0.240,1.130,-1.360,-2.250,-18.625,10.188
0.030,1.340,-1.080,3.000,-27.062,12.125
0.030,1.340,-1.080,8.813,-28.625,14.875
-0.220,1.530,-0.880,8.813,-28.625,14.875
-0.490,1.280,-0.710,12.438,-25.125,14.438
-0.490,1.280,-0.710,9.000,-21.375,8.438
-0.430,0.710,-0.680,9.000,-21.375,8.438
0.040,0.090,-1.060,5.250,-19.750,0.875
0.270,0.190,-1.110,6.625,-24.750,-2.063
0.270,0.190,-1.110,6.625,-24.750,-2.063
0.260,0.550,-1.230,7.437,-32.063,-3.500
0.020,1.010,-1.350,7.250,-37.875,-4.625
0.020,1.010,-1.350,5.437,-39.813,-7.875
-0.290,1.290,-1.340,5.437,-39.813,-7.875
-0.410,1.080,-1.280,-0.500,-37.125,-15.625
-0.390,1.270,-1.300,-5.687,-29.687,-23.000
-0.390,1.270,-1.300,-8.688,-18.375,-25.125
-0.300,1.500,-1.260,-8.688,-18.375,-25.125
-0.020,1.730,-1.450,-11.188,-7.000,-24.187
-0.020,1.730,-1.450,-9.688,-0.625,-22.562
-0.060,1.960,-2.240,-9.688,-0.625,-22.562
-0.130,1.530,-2.360,-4.500,-3.000,-23.000
-0.080,0.950,-2.020,-1.500,-11.875,-25.125
-0.080,0.950,-2.020,-2.813,-18.687,-21.562
-0.050,0.280,-1.460,-2.813,-18.687,-21.562
0.370,-0.610,-0.910,1.750,-9.438,-6.562
0.370,-0.610,-0.910,1.750,-9.438,-6.562
0.190,-0.170,-0.910,12.313,17.812,21.562
-0.560,1.110,-1.670,15.813,51.813,50.375
-0.960,2.210,-2.380,6.562,77.250,59.875
-0.960,2.210,-2.380,6.562,77.250,59.875
-0.400,2.840,-3.700,-10.813,88.500,55.438
-0.390,2.350,-3.780,-27.125,83.500,46.875
-0.390,2.350,-3.780,-27.125,83.500,46.875
-0.170,1.260,-3.650,-38.688,68.625,26.937
0.400,0.170,-3.390,-44.188,49.188,6.125
1.750,-2.210,-2.500,-40.625,29.125,-0.437
1.750,-2.210,-2.500,-40.625,29.125,-0.437
1.790,-2.530,-2.200,-30.000,13.438,11.000
1.790,-2.530,-2.200,-30.000,13.438,11.000
1.280,-2.050,-2.260,-13.438,7.875,36.875
-0.650,0.790,-3.190,-0.812,0.125,62.313
-1.310,1.960,-3.210,12.188,-13.438,69.438
-1.730,2.870,-3.520,16.562,-25.500,54.000
-1.730,2.870,-3.520,16.562,-25.500,54.000
-1.610,2.900,-4.080,12.313,-46.250,21.750
-1.610,2.900,-4.080,2.313,-74.875,-10.250
-0.250,1.080,-3.050,2.313,-74.875,-10.250
0.020,-0.540,-1.770,-6.875,-95.563,-27.687
0.730,-2.230,-0.480,-10.875,-99.000,-29.562
1.280,-3.340,0.320,-7.250,-78.375,-11.438
1.280,-3.340,0.320,-7.250,-78.375,-11.438
0.260,-1.630,0.560,11.813,-39.625,19.500
0.260,-1.630,0.560,11.813,-39.625,19.500
-0.220,-0.230,0.180,24.187,-10.875,44.875
-0.590,0.820,-0.680,24.437,-4.250,50.625
-1.000,1.780,-1.740,25.375,-12.438,41.063
-1.000,1.780,-1.740,24.562,-28.500,26.062
-1.570,2.970,-1.360,24.562,-28.500,26.062
-1.020,2.540,-1.600,11.438,-37.125,5.812
-1.020,2.540,-1.600,11.438,-37.125,5.812
-0.310,3.110,-1.790,-5.125,-35.500,-8.063
0.240,2.570,-0.800,-9.500,-26.187,-18.000
0.790,-0.790,1.800,-15.500,-1.187,-22.937
0.790,-0.790,1.800,-24.187,39.875,-15.625
0.410,-1.370,1.860,-24.187,39.875,-15.625
0.110,-1.950,1.170,-35.563,79.250,-3.875
0.110,-1.950,1.170,-35.563,79.250,-3.875
0.160,-1.180,0.050,-37.438,96.563,6.562
-0.250,1.700,-0.380,-36.563,79.313,4.437
-0.250,1.700,-0.380,-40.250,49.188,-10.438
-0.120,1.930,-0.150,-40.250,49.188,-10.438
0.360,2.310,-0.840,-42.000,33.813,-20.500
0.360,2.310,-0.840,-31.375,28.687,-14.313
1.430,2.440,-1.000,-31.375,28.687,-14.313
1.370,1.780,-0.940,-16.500,23.687,-1.750
1.370,1.780,-0.940,-3.313,10.250,2.625
0.960,0.630,0.170,-3.313,10.250,2.625
0.410,-0.780,1.650,-5.250,-1.250,4.812
-0.220,-2.000,2.560,-22.250,2.688,11.625
-0.220,-2.000,2.560,-44.688,10.813,15.813
-0.560,-1.560,2.390,-44.688,10.813,15.813
-0.540,-0.780,2.380,-42.875,15.250,10.375
-0.540,-0.780,2.380,-39.125,20.000,2.875
-0.900,0.610,1.190,-39.125,20.000,2.875
-1.580,2.890,0.450,-31.875,15.750,-9.688
-0.990,3.260,0.780,-26.375,1.312,-25.187
-0.990,3.260,0.780,-31.562,-3.688,-34.188
-0.200,2.730,1.100,-31.562,-3.688,-34.188
0.230,1.310,1.980,-33.813,1.625,-32.438
0.230,1.310,1.980,-33.813,1.625,-32.438
0.310,-1.880,3.770,-29.437,20.687,-25.562
0.360,-2.390,3.410,-22.187,50.500,-8.000
0.080,-2.020,2.180,-11.188,74.250,16.562
0.080,-2.020,2.180,-2.250,73.313,36.875
-0.180,-1.310,1.200,-2.250,73.313,36.875
-0.810,0.970,1.100,-0.375,58.313,48.563
-0.810,0.970,1.100,-0.375,58.313,48.563
-0.990,1.410,1.450,-9.125,39.375,45.875
-1.130,1.270,1.580,-23.375,27.875,29.875
-0.600,1.890,0.830,-25.125,23.562,5.625
-0.600,1.890,0.830,-25.125,23.562,5.625
-0.120,1.430,1.510,-23.187,20.750,-21.062
0.130,1.000,1.460,-24.000,30.250,-35.375
0.130,1.000,1.460,-24.000,30.250,-35.375
-0.060,0.570,1.580,-14.688,39.625,-41.375
-0.020,-0.530,1.710,-9.500,37.813,-42.875
-0.110,-0.640,1.050,-5.437,38.375,-37.188
-0.110,-0.640,1.050,-5.437,38.375,-37.188
0.170,-0.510,1.090,-0.625,36.063,-31.062
0.170,-0.510,1.090,1.562,34.875,-21.062
0.610,-0.110,1.720,1.562,34.875,-21.062
0.490,0.770,3.150,-2.063,42.438,-4.000
0.240,1.150,3.450,-4.125,46.375,6.250
0.240,1.150,3.450,-4.125,46.375,6.250
0.180,1.090,3.370,-5.187,44.063,4.625
0.090,0.590,2.770,-5.562,34.188,-0.500
0.090,0.590,2.770,-5.562,34.188,-0.500
0.190,0.550,2.450,2.500,21.812,-5.875
0.320,0.660,2.230,13.625,16.312,-8.813
0.320,0.660,2.230,13.625,16.312,-8.813
0.250,1.020,1.410,22.000,20.812,-5.812
0.150,1.280,0.630,26.812,26.562,-0.562
0.150,1.280,0.630,26.812,26.562,-0.562
-0.320,1.380,0.550,26.125,29.937,3.938
-0.380,1.570,0.370,22.312,32.250,7.437
-0.380,1.570,0.370,22.312,32.250,7.437
-0.300,1.720,0.380,15.125,24.687,5.812
-0.180,1.810,0.690,9.500,8.563,0.187
0.070,1.210,1.560,5.937,-9.000,-5.312
0.070,1.210,1.560,5.937,-9.000,-5.312

-0.530,0.830,3.210,3.625,-3.438,3.375
-0.530,0.830,3.210,4.812,0.562,0.687
-0.440,0.750,3.250,4.812,0.562,0.687
-0.320,0.600,3.080,9.438,5.125,-1.500
-0.320,0.600,3.080,9.438,5.125,-1.500
-0.290,0.590,3.290,15.250,9.750,-1.187
-0.290,0.590,3.290,15.125,12.938,1.875
-0.420,0.630,4.120,15.125,12.938,1.875
-0.520,0.250,4.290,8.375,13.125,5.500
-0.590,0.090,4.480,2.813,9.250,7.125
-0.590,0.090,4.480,2.125,0.437,9.625
-0.620,-0.150,4.830,2.125,0.437,9.625
-0.490,-0.100,6.600,2.125,-15.000,13.438
-0.490,-0.100,6.600,3.313,-30.312,16.875
-0.190,-0.100,7.300,3.313,-30.312,16.875
-0.050,-0.140,7.070,2.375,-37.750,22.062
0.300,0.520,5.920,9.250,-38.750,28.062
0.300,0.520,5.920,24.687,-39.563,32.250
-0.230,2.040,4.570,24.687,-39.563,32.250
-0.420,2.520,4.020,37.563,-42.313,26.750
-0.420,2.520,4.020,43.063,-48.875,11.688
-0.460,2.520,3.980,43.063,-48.875,11.688
-0.480,2.460,4.570,40.125,-66.375,-8.313
0.000,1.480,4.780,29.437,-93.938,-31.437
0.000,1.480,4.780,14.625,-117.438,-53.375
0.140,1.200,4.540,14.625,-117.438,-53.375
0.370,1.670,4.390,7.500,-110.250,-64.188
0.370,1.670,4.390,7.500,-110.250,-64.188
0.940,2.630,2.960,-2.438,-89.063,-60.563
1.260,2.810,1.470,-18.562,-46.688,-41.750
0.810,2.870,-0.150,-13.375,8.500,-8.688
0.810,2.870,-0.150,-13.375,8.500,-8.688
0.190,3.220,-0.450,6.250,56.188,27.062
-0.930,1.370,1.230,14.313,71.625,46.125
-0.930,1.370,1.230,14.313,71.625,46.125
-1.330,-0.360,2.260,3.813,47.750,34.438
-0.800,-2.140,2.550,-21.812,10.625,3.250
